,timestamp,open,high,low,close,volume,symbol,exchange,timeframe,isEmaUptrend,isEmaDowntrend,isSmaUptrend,isSmaDowntrend,prediction,signal,barsHeld,isEarlySignalFlip,isLastSignalBuy,isLastSignalSell,isNewBuySignal,isNewSellSignal,startLongTrade,startShortTrade,endLongTrade,endShortTrade
753,1698217200000,34122.8,34200.0,33660.6,33853.4,24888.064,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,16,False,False,True,False,False,,,False,False
754,1698220800000,33853.4,34031.1,33773.3,33944.3,13578.247,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,17,False,False,True,False,False,,,False,False
755,1698224400000,33944.4,34332.2,33873.6,34100.2,25972.279,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,18,False,False,True,False,False,,,False,False
756,1698228000000,34100.1,34243.5,34040.3,34242.4,11624.016,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,19,False,False,True,False,False,,,False,False
757,1698231600000,34242.4,34479.0,34162.3,34195.5,22615.852,BTCUSDT,binance futures,1h,True,True,True,True,6,-1,20,False,False,True,False,False,,,False,False
758,1698235200000,34195.5,34442.1,34191.8,34333.1,18283.096,BTCUSDT,binance futures,1h,True,True,True,True,12,-1,21,False,False,True,False,False,,,False,False
759,1698238800000,34333.1,34711.9,34283.5,34483.2,37372.21,BTCUSDT,binance futures,1h,True,True,True,True,12,1,0,False,False,True,True,False,34283.5,,False,False
760,1698242400000,34483.1,34824.6,34334.0,34765.4,34014.239,BTCUSDT,binance futures,1h,True,True,True,True,12,1,1,False,False,True,False,False,,,False,False
761,1698246000000,34765.4,35035.0,34633.1,34841.4,43578.191,BTCUSDT,binance futures,1h,True,True,True,True,12,1,2,False,False,True,False,False,,,False,False
762,1698249600000,34841.5,35154.3,34460.1,34473.3,49591.077,BTCUSDT,binance futures,1h,True,True,True,True,10,1,3,False,False,True,False,False,,,False,False
763,1698253200000,34473.3,34698.0,34364.6,34652.9,20005.6,BTCUSDT,binance futures,1h,True,True,True,True,8,1,4,False,True,False,False,False,,,True,False
764,1698256800000,34652.9,34736.0,34408.0,34657.7,17425.796,BTCUSDT,binance futures,1h,True,True,True,True,6,1,5,False,True,False,False,False,,,False,False
765,1698260400000,34657.7,34785.3,34540.3,34732.1,9940.64,BTCUSDT,binance futures,1h,True,True,True,True,6,1,6,False,True,False,False,False,,,False,False
766,1698264000000,34732.0,34847.0,34575.2,34656.1,15006.539,BTCUSDT,binance futures,1h,True,True,True,True,6,1,7,False,True,False,False,False,,,False,False
767,1698267600000,34656.2,34753.0,34501.9,34549.7,7970.712,BTCUSDT,binance futures,1h,True,True,True,True,6,1,8,False,True,False,False,False,,,False,False
768,1698271200000,34549.7,34648.8,34474.5,34603.0,7365.049,BTCUSDT,binance futures,1h,True,True,True,True,2,1,9,False,True,False,False,False,,,False,False
769,1698274800000,34603.0,34616.7,34203.5,34487.7,19319.069,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,0,False,True,False,False,True,,34616.7,True,False
770,1698278400000,34487.8,34704.0,34407.2,34650.1,11401.386,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,1,False,True,False,False,False,,,False,True
771,1698282000000,34650.0,34796.6,34633.3,34675.3,10873.634,BTCUSDT,binance futures,1h,True,True,True,True,0,-1,2,False,True,False,False,False,,,False,False
772,1698285600000,34675.3,34782.0,34641.7,34740.0,5850.943,BTCUSDT,binance futures,1h,True,True,True,True,12,-1,3,False,True,False,False,False,,,False,False
773,1698289200000,34739.9,34828.7,34700.2,34783.3,7269.963,BTCUSDT,binance futures,1h,True,True,True,True,12,-1,4,False,False,True,False,False,,,False,True
774,1698292800000,34783.4,34809.4,34664.0,34699.7,5474.793,BTCUSDT,binance futures,1h,True,True,True,True,10,-1,5,False,False,True,False,False,,,False,False
775,1698296400000,34699.8,34699.8,34506.4,34518.7,7525.722,BTCUSDT,binance futures,1h,True,True,True,True,4,-1,6,False,False,True,False,False,,,False,False
776,1698300000000,34518.7,34637.0,34401.7,34613.8,13902.03,BTCUSDT,binance futures,1h,True,True,True,True,-8,-1,7,False,False,True,False,False,,,False,False
777,1698303600000,34613.8,34784.8,34547.6,34648.7,16045.046,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,8,False,False,True,False,False,,,False,False
778,1698307200000,34648.6,34745.0,34500.0,34517.9,14475.747,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,9,False,False,True,False,False,,,False,False
779,1698310800000,34517.9,34584.7,34400.0,34428.4,10404.859,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,10,False,False,True,False,False,,,False,False
780,1698314400000,34428.4,34458.3,34100.0,34277.2,26650.508,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,11,False,False,True,False,False,,,False,False
781,1698318000000,34277.1,34321.0,33963.0,34104.2,27253.784,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,12,False,False,True,False,False,,,False,False
782,1698321600000,34104.1,34332.5,34082.0,34250.9,19384.644,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,13,False,False,True,False,False,,,False,False
783,1698325200000,34250.9,34368.1,34155.0,34167.4,15075.412,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,14,False,False,True,False,False,,,False,False
784,1698328800000,34167.4,34329.5,33830.0,34198.0,36115.241,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,15,False,False,True,False,False,,,False,False
785,1698332400000,34198.0,34262.4,33859.0,34050.0,30108.005,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,16,False,False,True,False,False,,,False,False
786,1698336000000,34050.1,34088.4,33750.0,33777.6,22636.672,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,17,False,False,True,False,False,,,False,False
787,1698339600000,33777.7,33984.8,33754.6,33960.0,12043.232,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,18,False,False,True,False,False,,,False,False
788,1698343200000,33960.1,34094.4,33946.4,33987.0,9549.313,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,19,False,False,True,False,False,,,False,False
789,1698346800000,33986.9,34150.0,33920.5,34052.1,10611.154,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,20,False,False,True,False,False,,,False,False
790,1698350400000,34052.2,34224.1,34026.6,34189.1,10267.443,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,21,False,False,True,False,False,,,False,False
791,1698354000000,34189.0,34225.0,34090.0,34124.7,4124.988,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,22,False,False,True,False,False,,,False,False
792,1698357600000,34124.6,34262.0,34124.6,34236.7,6201.068,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,23,False,False,True,False,False,,,False,False
793,1698361200000,34236.7,34287.5,34136.4,34154.0,6307.377,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,24,False,False,True,False,False,,,False,False
794,1698364800000,34154.0,34179.6,33972.0,34020.0,9601.824,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,25,False,False,True,False,False,,,False,False
795,1698368400000,34020.1,34059.8,33774.0,33849.0,14923.236,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,26,False,False,True,False,False,,,False,False
796,1698372000000,33849.0,34149.9,33806.4,34093.0,11165.433,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,27,False,False,True,False,False,,,False,False
797,1698375600000,34093.0,34156.6,34053.1,34124.0,5429.911,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,28,False,False,True,False,False,,,False,False
798,1698379200000,34124.1,34197.0,34010.0,34099.1,8621.166,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,29,False,False,True,False,False,,,False,False
799,1698382800000,34099.1,34125.0,33969.6,34087.2,7651.057,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,30,False,False,True,False,False,,,False,False
800,1698386400000,34087.1,34253.3,34074.9,34242.4,7007.178,BTCUSDT,binance futures,1h,True,True,True,True,10,-1,31,False,False,True,False,False,,,False,False
801,1698390000000,34242.4,34245.8,33929.3,33954.0,11375.31,BTCUSDT,binance futures,1h,True,True,True,True,2,1,0,False,False,True,True,False,,,False,False
802,1698393600000,33954.0,34141.4,33950.0,34092.0,9243.396,BTCUSDT,binance futures,1h,True,True,True,True,0,1,1,False,False,True,False,False,,,False,False
803,1698397200000,34092.1,34185.3,34090.0,34165.4,7250.861,BTCUSDT,binance futures,1h,True,True,True,True,-8,1,2,False,False,True,False,False,,,False,False
804,1698400800000,34165.3,34183.4,34077.0,34080.7,5958.559,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,3,False,False,True,False,False,,,False,False
805,1698404400000,34080.6,34110.0,33978.6,34055.3,9193.019,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,4,False,True,False,False,False,,,False,False
806,1698408000000,34055.1,34220.0,33912.1,34138.0,17081.011,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,0,False,True,False,False,True,,,False,False
807,1698411600000,34138.0,34211.4,34104.7,34167.3,11176.67,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,1,False,True,False,False,False,,,False,False
808,1698415200000,34167.3,34173.9,33853.0,33913.5,24425.949,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,2,False,True,False,False,False,,,False,False
809,1698418800000,33913.4,34135.9,33826.5,34010.9,18098.339,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,3,False,True,False,False,False,,,False,False
810,1698422400000,34010.8,34042.2,33855.6,33881.0,8478.57,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,4,False,False,True,False,False,,,False,False
811,1698426000000,33881.0,33900.0,33350.0,33609.1,37613.62,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,5,False,False,True,False,False,,,False,False
812,1698429600000,33609.1,33684.2,33402.4,33604.4,21873.209,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,6,False,False,True,False,False,,,False,False
813,1698433200000,33604.4,33717.3,33598.7,33705.5,7470.392,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,7,False,False,True,False,False,,,False,False
814,1698436800000,33705.6,33885.6,33686.0,33835.2,9572.674,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,8,False,False,True,False,False,,,False,False
815,1698440400000,33835.2,33870.6,33780.6,33843.9,5055.724,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,9,False,False,True,False,False,,,False,False
816,1698444000000,33843.9,33880.0,33797.2,33813.8,4014.645,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,10,False,False,True,False,False,,,False,False
817,1698447600000,33813.8,33948.9,33788.5,33893.1,5771.225,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,11,False,False,True,False,False,,,False,False
818,1698451200000,33893.2,33940.0,33867.4,33897.5,3559.55,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,12,False,False,True,False,False,,,False,False
819,1698454800000,33897.6,33924.4,33872.1,33924.4,3129.66,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,13,False,False,True,False,False,,,False,False
820,1698458400000,33924.4,34188.8,33906.8,34100.1,10255.613,BTCUSDT,binance futures,1h,True,True,True,True,6,1,0,False,False,True,True,False,33906.8,,False,False
821,1698462000000,34100.2,34107.0,34011.1,34068.5,5445.986,BTCUSDT,binance futures,1h,True,True,True,True,10,1,1,False,False,True,False,False,,,False,False
822,1698465600000,34068.5,34098.0,34026.0,34096.8,3061.109,BTCUSDT,binance futures,1h,True,True,True,True,10,1,2,False,False,True,False,False,,,False,False
823,1698469200000,34096.9,34199.5,34071.0,34092.5,7985.108,BTCUSDT,binance futures,1h,True,True,True,True,10,1,3,False,False,True,False,False,,,False,False
824,1698472800000,34092.6,34128.8,34040.0,34066.4,4422.636,BTCUSDT,binance futures,1h,True,True,True,True,10,1,4,False,True,False,False,False,,,True,False
825,1698476400000,34066.4,34095.2,34041.9,34057.2,3088.347,BTCUSDT,binance futures,1h,True,True,True,True,6,1,5,False,True,False,False,False,,,False,False
826,1698480000000,34057.2,34120.2,34038.0,34101.7,3437.66,BTCUSDT,binance futures,1h,True,True,True,True,8,1,6,False,True,False,False,False,,,False,False
827,1698483600000,34101.8,34129.3,34065.4,34098.2,3232.596,BTCUSDT,binance futures,1h,True,True,True,True,10,1,7,False,True,False,False,False,,,False,False
828,1698487200000,34098.2,34116.3,34081.5,34114.9,2309.834,BTCUSDT,binance futures,1h,True,True,True,True,8,1,8,False,True,False,False,False,,,False,False
829,1698490800000,34114.8,34535.8,34106.9,34182.5,31322.793,BTCUSDT,binance futures,1h,True,True,True,True,12,1,9,False,True,False,False,False,,,False,False
830,1698494400000,34182.5,34222.0,33930.0,34035.9,16502.391,BTCUSDT,binance futures,1h,True,True,True,True,6,1,10,False,True,False,False,False,,,True,False
831,1698498000000,34035.9,34145.7,33937.8,34142.2,7620.916,BTCUSDT,binance futures,1h,True,True,True,True,2,1,11,False,True,False,False,False,,,False,False
832,1698501600000,34142.3,34166.3,34050.5,34104.3,5189.285,BTCUSDT,binance futures,1h,True,True,True,True,-8,1,12,False,True,False,False,False,,,False,False
833,1698505200000,34104.3,34248.0,34075.8,34199.9,6231.641,BTCUSDT,binance futures,1h,True,True,True,True,0,1,13,False,True,False,False,False,,,False,False
834,1698508800000,34200.0,34200.0,34115.5,34148.4,4248.434,BTCUSDT,binance futures,1h,True,True,True,True,2,1,14,False,True,False,False,False,,,False,False
835,1698512400000,34148.4,34148.4,34082.0,34138.8,2285.542,BTCUSDT,binance futures,1h,True,True,True,True,2,1,15,False,True,False,False,False,,,False,False
836,1698516000000,34138.8,34230.7,34082.0,34171.1,3599.688,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,0,False,True,False,False,True,,,False,False
837,1698519600000,34171.2,34182.7,34118.2,34118.3,1986.771,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,1,False,True,False,False,False,,,False,False
838,1698523200000,34118.3,34150.5,34098.0,34129.9,1983.256,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,2,False,True,False,False,False,,,False,False
839,1698526800000,34129.9,34200.0,34129.9,34194.8,2220.087,BTCUSDT,binance futures,1h,True,True,True,True,0,-1,3,False,True,False,False,False,,,False,False
840,1698530400000,34194.8,34194.9,34063.0,34105.9,2772.884,BTCUSDT,binance futures,1h,True,True,True,True,0,-1,4,False,False,True,False,False,,,False,False
841,1698534000000,34106.0,34121.7,34070.0,34086.6,2423.145,BTCUSDT,binance futures,1h,True,True,True,True,-8,-1,5,False,False,True,False,False,,,False,False
842,1698537600000,34086.7,34110.5,34044.5,34084.5,3279.905,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,6,False,False,True,False,False,,,False,False
843,1698541200000,34084.8,34099.4,33956.1,34010.5,6984.558,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,7,False,False,True,False,False,,,False,False
844,1698544800000,34010.5,34038.0,33970.0,34037.9,2619.805,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,8,False,False,True,False,False,,,False,False
845,1698548400000,34038.0,34038.0,33965.1,33981.0,2509.987,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,9,False,False,True,False,False,,,False,False
846,1698552000000,33981.0,34058.4,33933.0,34024.5,4771.844,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,10,False,False,True,False,False,,,False,False
847,1698555600000,34024.6,34046.8,34008.3,34038.0,1797.588,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,11,False,False,True,False,False,,,False,False
848,1698559200000,34038.1,34147.7,34020.0,34093.4,4307.185,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,12,False,False,True,False,False,,,False,False
849,1698562800000,34093.5,34136.9,34062.3,34086.0,2367.951,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,13,False,False,True,False,False,,,False,False
850,1698566400000,34086.1,34280.0,34082.0,34257.9,8436.026,BTCUSDT,binance futures,1h,True,True,True,True,14,1,0,False,False,True,True,False,34082.0,,False,False
851,1698570000000,34258.0,34300.0,34173.9,34226.5,8008.517,BTCUSDT,binance futures,1h,True,True,True,True,14,1,1,False,False,True,False,False,,,False,False
852,1698573600000,34226.5,34230.0,34162.4,34185.5,3660.918,BTCUSDT,binance futures,1h,True,True,True,True,12,1,2,False,False,True,False,False,,,False,False
853,1698577200000,34185.6,34349.4,34171.3,34272.6,9159.624,BTCUSDT,binance futures,1h,True,True,True,True,10,1,3,False,False,True,False,False,,,False,False
854,1698580800000,34272.6,34441.8,34272.3,34440.6,10350.637,BTCUSDT,binance futures,1h,True,True,True,True,8,1,4,False,True,False,False,False,,,True,False
855,1698584400000,34440.7,34552.3,34338.2,34393.9,16048.892,BTCUSDT,binance futures,1h,True,True,True,True,8,1,5,False,True,False,False,False,,,False,False
856,1698588000000,34393.8,34534.5,34336.6,34496.9,9195.108,BTCUSDT,binance futures,1h,True,True,True,True,6,1,6,False,True,False,False,False,,,False,False
857,1698591600000,34496.9,34579.7,34414.2,34462.5,10807.812,BTCUSDT,binance futures,1h,True,True,True,True,8,1,7,False,True,False,False,False,,,False,False
858,1698595200000,34462.6,34470.4,34382.0,34405.6,5354.753,BTCUSDT,binance futures,1h,True,True,True,True,6,1,8,False,True,False,False,False,,,False,False
859,1698598800000,34405.6,34773.8,34386.0,34575.6,21789.673,BTCUSDT,binance futures,1h,True,True,True,True,8,1,9,False,True,False,False,False,,,False,False
860,1698602400000,34575.6,34769.3,34573.2,34697.5,10440.711,BTCUSDT,binance futures,1h,True,True,True,True,10,1,10,False,True,False,False,False,,,False,False
861,1698606000000,34697.4,34718.2,34518.5,34571.5,7512.073,BTCUSDT,binance futures,1h,True,True,True,True,12,1,11,False,True,False,False,False,,,False,False
862,1698609600000,34571.6,34650.0,34537.1,34588.2,4329.483,BTCUSDT,binance futures,1h,True,True,True,True,10,1,12,False,True,False,False,False,,,False,False
863,1698613200000,34588.2,34669.6,34400.0,34444.8,6114.228,BTCUSDT,binance futures,1h,True,True,True,True,8,1,13,False,True,False,False,False,,,False,False
864,1698616800000,34444.7,34746.7,34443.3,34708.2,8009.719,BTCUSDT,binance futures,1h,True,True,True,True,8,1,14,False,True,False,False,False,,,False,False
865,1698620400000,34708.1,34713.7,34457.6,34528.6,8040.553,BTCUSDT,binance futures,1h,True,True,True,True,6,1,15,False,True,False,False,False,,,False,False
866,1698624000000,34528.6,34578.8,34458.0,34467.0,5282.109,BTCUSDT,binance futures,1h,True,True,True,True,-4,1,16,False,True,False,False,False,,,True,False
867,1698627600000,34467.1,34532.8,34416.0,34431.3,4989.917,BTCUSDT,binance futures,1h,True,True,True,True,-12,1,17,False,True,False,False,False,,,False,False
868,1698631200000,34431.3,34431.4,34179.0,34328.5,17365.791,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,0,False,True,False,False,True,,34431.4,False,False
869,1698634800000,34328.5,34335.0,34241.7,34276.5,4577.138,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,1,False,True,False,False,False,,,False,False
870,1698638400000,34276.6,34355.9,34222.3,34324.2,5303.021,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,2,False,True,False,False,False,,,False,False
871,1698642000000,34324.2,34358.7,34223.0,34261.6,5929.563,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,3,False,True,False,False,False,,,False,False
872,1698645600000,34261.6,34329.0,34182.0,34303.1,6512.68,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,4,False,False,True,False,False,,,False,True
873,1698649200000,34303.2,34349.0,34104.0,34191.7,14434.341,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,5,False,False,True,False,False,,,False,False
874,1698652800000,34191.8,34449.8,34161.7,34385.6,14576.44,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,6,False,False,True,False,False,,,False,False
875,1698656400000,34385.5,34700.0,34385.1,34537.4,20602.598,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,7,False,False,True,False,False,,,False,True
876,1698660000000,34537.4,34590.0,34428.4,34540.9,10112.582,BTCUSDT,binance futures,1h,True,True,True,True,6,-1,8,False,False,True,False,False,,,False,False
877,1698663600000,34540.8,34677.0,34477.0,34627.9,9457.938,BTCUSDT,binance futures,1h,True,True,True,True,12,1,0,False,False,True,True,False,34477.0,,False,False
878,1698667200000,34627.8,34888.2,34555.5,34596.2,29616.429,BTCUSDT,binance futures,1h,True,True,True,True,12,1,1,False,False,True,False,False,,,False,False
879,1698670800000,34596.3,34784.9,34474.0,34670.8,18462.707,BTCUSDT,binance futures,1h,True,True,True,True,10,1,2,False,False,True,False,False,,,False,False
880,1698674400000,34670.8,34850.0,34559.5,34618.3,19090.636,BTCUSDT,binance futures,1h,True,True,True,True,8,1,3,False,False,True,False,False,,,False,False
881,1698678000000,34618.3,34768.7,34603.2,34664.5,9542.577,BTCUSDT,binance futures,1h,True,True,True,True,10,1,4,False,True,False,False,False,,,True,False
882,1698681600000,34664.5,34664.5,34351.2,34471.1,15332.054,BTCUSDT,binance futures,1h,True,True,True,True,2,1,5,False,True,False,False,False,,,True,False
883,1698685200000,34471.1,34477.8,34050.0,34316.3,36356.935,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,0,False,True,False,False,True,,34477.8,False,False
884,1698688800000,34316.2,34367.3,34263.7,34318.9,7119.458,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,1,False,True,False,False,False,,,False,False
885,1698692400000,34318.9,34445.0,34286.3,34440.0,7234.533,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,2,False,True,False,False,False,,,False,False
886,1698696000000,34440.0,34447.9,34320.1,34426.2,5290.369,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,3,False,True,False,False,False,,,False,False
887,1698699600000,34426.2,34593.1,34362.3,34541.9,7070.952,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,4,False,False,True,False,False,,,False,True
888,1698703200000,34542.0,34553.2,34458.0,34475.6,4435.341,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,5,False,False,True,False,False,,,False,False
889,1698706800000,34475.7,34518.6,34451.8,34483.8,3145.239,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,6,False,False,True,False,False,,,False,False
890,1698710400000,34483.8,34620.7,34455.0,34525.5,9001.883,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,7,False,False,True,False,False,,,False,False
891,1698714000000,34525.5,34552.7,34400.2,34458.9,6474.087,BTCUSDT,binance futures,1h,True,True,True,True,0,-1,8,False,False,True,False,False,,,False,False
892,1698717600000,34458.9,34478.3,34269.8,34361.0,8892.128,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,9,False,False,True,False,False,,,False,False
893,1698721200000,34361.1,34390.6,34206.1,34219.9,8040.682,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,10,False,False,True,False,False,,,False,False
894,1698724800000,34219.9,34296.6,34186.7,34240.7,6462.549,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,11,False,False,True,False,False,,,False,False
895,1698728400000,34240.6,34345.5,34160.7,34285.2,7989.908,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,12,False,False,True,False,False,,,False,False
896,1698732000000,34285.2,34360.0,34137.6,34255.9,10448.176,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,13,False,False,True,False,False,,,False,False
897,1698735600000,34256.0,34306.9,34080.0,34151.9,12940.934,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,14,False,False,True,False,False,,,False,False
898,1698739200000,34151.9,34437.8,34016.8,34414.0,27196.146,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,15,False,False,True,False,False,,,False,False
899,1698742800000,34414.1,34478.1,34352.9,34428.0,9808.251,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,16,False,False,True,False,False,,,False,False
900,1698746400000,34428.1,34470.0,34366.0,34454.0,5982.656,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,17,False,False,True,False,False,,,False,False
901,1698750000000,34453.9,34563.6,34404.0,34504.0,10132.412,BTCUSDT,binance futures,1h,True,True,True,True,6,-1,18,False,False,True,False,False,,,False,False
902,1698753600000,34504.1,34533.1,34278.6,34316.5,15372.685,BTCUSDT,binance futures,1h,True,True,True,True,6,1,0,False,False,True,True,False,,,False,False
903,1698757200000,34316.5,34355.0,34152.4,34227.0,14365.287,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,0,False,False,True,False,True,,34355.0,False,False
904,1698760800000,34227.0,34382.9,34133.7,34331.0,19754.519,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,1,False,False,True,False,False,,,False,False
905,1698764400000,34331.1,34386.7,34160.4,34290.2,15320.762,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,2,False,False,True,False,False,,,False,False
906,1698768000000,34290.3,34546.6,34240.0,34445.0,16091.451,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,3,False,True,False,False,False,,,False,True
907,1698771600000,34445.1,34453.9,34366.4,34397.3,6785.959,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,4,False,False,True,False,False,,,False,True
908,1698775200000,34397.3,34516.0,34353.6,34491.6,6893.094,BTCUSDT,binance futures,1h,True,True,True,True,2,-1,5,False,False,True,False,False,,,False,False
909,1698778800000,34491.6,34632.0,34447.9,34553.5,14961.685,BTCUSDT,binance futures,1h,True,True,True,True,12,-1,6,False,False,True,False,False,,,False,False
910,1698782400000,34553.6,34740.0,34530.5,34651.7,14667.64,BTCUSDT,binance futures,1h,True,True,True,True,12,1,0,False,False,True,True,False,34530.5,,False,False
911,1698786000000,34651.7,34744.7,34439.5,34494.0,12136.259,BTCUSDT,binance futures,1h,True,True,True,True,12,1,1,False,False,True,False,False,,,False,False
912,1698789600000,34494.0,34660.0,34455.6,34571.7,6743.303,BTCUSDT,binance futures,1h,True,True,True,True,10,1,2,False,False,True,False,False,,,False,False
913,1698793200000,34571.7,34677.0,34528.5,34651.4,5988.111,BTCUSDT,binance futures,1h,True,True,True,True,8,1,3,False,False,True,False,False,,,False,False
914,1698796800000,34651.4,34684.0,34506.7,34522.3,11707.408,BTCUSDT,binance futures,1h,True,True,True,True,6,1,4,False,True,False,False,False,,,True,False
915,1698800400000,34522.3,34575.0,34475.3,34507.0,5253.835,BTCUSDT,binance futures,1h,True,True,True,True,-10,1,5,False,True,False,False,False,,,False,False
916,1698804000000,34507.0,34512.0,34434.5,34466.2,4224.729,BTCUSDT,binance futures,1h,True,True,True,True,-10,1,6,False,True,False,False,False,,,True,False
917,1698807600000,34466.2,34482.4,34406.4,34430.0,4796.034,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,7,False,True,False,False,False,,,False,False
918,1698811200000,34429.9,34484.0,34400.0,34456.6,4147.725,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,8,False,True,False,False,False,,,False,False
919,1698814800000,34456.6,34459.9,34342.5,34364.9,6196.707,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,9,False,True,False,False,False,,,False,False
920,1698818400000,34365.0,34434.4,34330.4,34422.9,4858.899,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,10,False,True,False,False,False,,,False,False
921,1698822000000,34422.9,34520.0,34404.8,34463.9,5804.372,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,11,False,True,False,False,False,,,False,False
922,1698825600000,34464.0,34497.0,34424.9,34454.0,3729.912,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,12,False,True,False,False,False,,,False,False
923,1698829200000,34454.0,34515.1,34424.6,34499.9,3565.078,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,13,False,True,False,False,False,,,False,False
924,1698832800000,34500.0,34502.0,34366.0,34387.6,5941.977,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,0,False,True,False,False,True,,34502.0,False,False
